Chinese_score,top_k_avg_scores,year,Type
0.131840996419967,-0.1439373557953462,1800,Warmth
-0.10634940413508738,-0.10581565767553343,1810,Warmth
-0.3462111554603231,-0.2568901302281722,1820,Warmth
0.23605126949763888,-0.012985927751327404,1830,Warmth
0.025416898916672356,-0.14351950677958022,1840,Warmth
-0.10079849220375743,-0.15680323681026664,1850,Warmth
0.15165651010485853,-0.10685834120348593,1860,Warmth
0.30594467757332316,-0.13518538792447066,1870,Warmth
0.07778614525356858,-0.1416663363767337,1880,Warmth
0.18471230597624252,-0.16508532813033702,1890,Warmth
-0.14437663443809912,-0.21620493757369258,1900,Warmth
0.2774563360245499,-0.053342237786997176,1910,Warmth
0.013912795054616131,-0.13284786176456048,1920,Warmth
0.1928904942199224,-0.06066300783097361,1930,Warmth
0.45675055642465817,0.05713387965561142,1940,Warmth
0.2720872421294514,-0.09241750199383648,1950,Warmth
0.26703328378400565,-0.10153920192059454,1960,Warmth
0.16175497750977427,-0.24675865474526418,1970,Warmth
0.5548892858905106,-0.1394983401916427,1980,Warmth
0.41673840742503976,-0.11974071458289431,1990,Warmth
