Chinese_score,top_k_avg_scores,year,Type
0.131840996419967,-0.3042532856097307,1800,Warmth
-0.10634940413508738,-0.21243462900091406,1810,Warmth
-0.3462111554603231,-0.5075652228047701,1820,Warmth
0.23605126949763888,-0.08599455671021752,1830,Warmth
0.025416898916672356,-0.3158149409815372,1840,Warmth
-0.10079849220375743,-0.23357429128417687,1850,Warmth
0.15165651010485853,-0.20210300985488533,1860,Warmth
0.30594467757332316,-0.20863739625536012,1870,Warmth
0.07778614525356858,-0.11650486912264868,1880,Warmth
0.18471230597624252,-0.09229702008171915,1890,Warmth
-0.14437663443809912,-0.07186246854677153,1900,Warmth
0.2774563360245499,0.007172974827164765,1910,Warmth
0.013912795054616131,-0.05500865887959629,1920,Warmth
0.1928904942199224,-0.04348290050316161,1930,Warmth
0.45675055642465817,0.14317705861778435,1940,Warmth
0.2720872421294514,0.12595510694557938,1950,Warmth
0.26703328378400565,-0.04982483101946944,1960,Warmth
0.16175497750977427,-0.1666224691288317,1970,Warmth
0.5548892858905106,0.07442516613448871,1980,Warmth
0.41673840742503976,0.0794520130853297,1990,Warmth
