Chinese_score,top_k_avg_scores,year,Type
0.3469723861975291,0.3474152212062045,1800,Status
0.05625180593828142,0.16802043421544222,1810,Status
0.2098960603540477,0.37486245514642574,1820,Status
0.26351883706514506,0.3117370994393651,1830,Status
0.38257336235547373,0.3046512964959043,1840,Status
0.5593142626928486,0.3913086884732987,1850,Status
0.8987007391204944,0.44525346215486217,1860,Status
0.8389183737978377,0.4620810919894425,1870,Status
0.010490905667594488,0.22082907324930093,1880,Status
0.9780716310407447,0.5813060251846075,1890,Status
0.8097763442167869,0.7245515997174146,1900,Status
0.802992500344283,0.553488665524566,1910,Status
0.6684316734686853,0.5972530343883437,1920,Status
0.7985832796252889,0.6204778590132759,1930,Status
1.0085150186932292,0.5662987207160445,1940,Status
0.6580183005991335,0.4342744534930741,1950,Status
0.9465320090159339,0.5989574653126275,1960,Status
0.6611557891816952,0.2560554070033527,1970,Status
0.628648887949204,0.3727865117004566,1980,Status
0.9072104150741533,0.49794243642504854,1990,Status
