Chinese_score,top_k_avg_scores,year,Type
-0.24308173484558326,-0.08212181353892356,1800,Morality
-0.19928946539018239,-0.11216057704325293,1810,Morality
-0.20692421177283707,-0.13533194797004489,1820,Morality
-0.2308575149610358,-0.10001822612924757,1830,Morality
0.34066370718853073,-0.022096192465654526,1840,Morality
-0.009375952836022761,-0.06327993525780365,1850,Morality
-0.06888184570337683,-0.08768451588163072,1860,Morality
0.38141094211794985,-0.12236207409160696,1870,Morality
-0.09451061825216309,-0.11440804911737154,1880,Morality
-0.33206409064159503,-0.21379032672079548,1890,Morality
-0.22216872452973896,-0.1831021446228,1900,Morality
-0.00869605855647476,-0.06170610498193065,1910,Morality
0.1118560352229461,-0.14414272233015393,1920,Morality
0.21919072718524155,-0.052679676727923355,1930,Morality
0.005035863257674758,-0.09786061923637758,1940,Morality
-0.24780076996916162,-0.20829774553738797,1950,Morality
-0.17215445076306946,-0.35160431998276465,1960,Morality
-0.12252644259167528,-0.3991560612807394,1970,Morality
0.08065713910724952,-0.38768496792388873,1980,Morality
-0.044635836353675205,-0.34695200377116237,1990,Morality
