Chinese_score,top_k_avg_scores,year,Type
0.1811292632396709,0.05272795014003967,1800,Agency
-0.34462832450138453,0.19380871173658487,1810,Agency
-0.3264864961232168,0.08130147828911617,1820,Agency
-0.23453845134787804,-0.0277560918153084,1830,Agency
-0.053088502505550375,0.045721516164853926,1840,Agency
-0.032801293126340905,0.14071808162026564,1850,Agency
0.2131539596944607,-0.019114129796765342,1860,Agency
0.04233925247719529,0.13351480896563836,1870,Agency
-0.4955012164405989,-0.05440399146545391,1880,Agency
-0.10646176621725582,-0.0013335050974998984,1890,Agency
0.05858719483306307,0.2399145837712395,1900,Agency
0.030899413892533187,0.08918106850492367,1910,Agency
0.2478188081057347,0.18043793761408392,1920,Agency
0.5091322978815811,0.37597846963319237,1930,Agency
0.5333451242203755,0.23340548698867344,1940,Agency
0.5610590339101458,0.3911202522593828,1950,Agency
0.4933810766533255,0.5746575017183713,1960,Agency
0.20199020215130753,0.2565955900230439,1970,Agency
-0.11574292294613041,0.10152616868810815,1980,Agency
0.22440425640969663,0.3166275712934355,1990,Agency
