Chinese_score,top_k_avg_scores,year,Type
0.131840996419967,-0.11405155753762095,1800,Warmth
-0.10634940413508738,-0.07602283865739326,1810,Warmth
-0.3462111554603231,-0.21315361527793614,1820,Warmth
0.23605126949763888,0.0016641768138481224,1830,Warmth
0.025416898916672356,-0.10069403667424782,1840,Warmth
-0.10079849220375743,-0.11422961545283769,1850,Warmth
0.15165651010485853,-0.09807632060128085,1860,Warmth
0.30594467757332316,-0.09711882202812501,1870,Warmth
0.07778614525356858,-0.1399616991517848,1880,Warmth
0.18471230597624252,-0.16558799310584343,1890,Warmth
-0.14437663443809912,-0.21213968246853662,1900,Warmth
0.2774563360245499,-0.044163630789174166,1910,Warmth
0.013912795054616131,-0.12163345535327054,1920,Warmth
0.1928904942199224,-0.057118293468652076,1930,Warmth
0.45675055642465817,0.04285933722393838,1940,Warmth
0.2720872421294514,-0.10809428443815008,1950,Warmth
0.26703328378400565,-0.12810969110142867,1960,Warmth
0.16175497750977427,-0.2792435923706368,1970,Warmth
0.5548892858905106,-0.1628621348191137,1980,Warmth
0.41673840742503976,-0.13031032067219167,1990,Warmth
