Chinese_score,top_k_avg_scores,year,Type
0.37530547237107975,-0.17895591907458464,1800,Comptence
0.09688258729666348,0.08031729154645201,1810,Comptence
0.11652080137273954,0.0654787452713108,1820,Comptence
0.28613238433516114,0.26926524292310694,1830,Comptence
0.16861599676816263,-0.04974771853598575,1840,Comptence
0.24552537705685895,-0.1750129462323537,1850,Comptence
0.14742077902011747,-0.08740383686720476,1860,Comptence
0.10463416182106898,-0.0749942837848654,1870,Comptence
-0.40516549301333954,-0.16652566564324478,1880,Comptence
-0.038467850074456446,-0.01571374821388547,1890,Comptence
0.25506029186225404,0.22700104112484012,1900,Comptence
-0.08345387525570219,-0.22698578999854746,1910,Comptence
0.21418285750308824,0.09169805867009342,1920,Comptence
0.4564794132842658,-0.011241256938823323,1930,Comptence
0.06285524278095468,-0.11132031020147948,1940,Comptence
0.31366570607984035,0.06444194759658742,1950,Comptence
0.4909124755810518,0.27893809307967277,1960,Comptence
0.4631237680115362,0.3477337713326611,1970,Comptence
0.17985005851291005,0.17015453358975316,1980,Comptence
0.2514003145380062,0.23282477309621127,1990,Comptence
