Chinese_score,top_k_avg_scores,year,Type
0.37530547237107975,0.09561951194784277,1800,Comptence
0.09688258729666348,0.014434059415404592,1810,Comptence
0.11652080137273954,0.015472293878433711,1820,Comptence
0.28613238433516114,0.2127272274177724,1830,Comptence
0.16861599676816263,-0.03654467969715805,1840,Comptence
0.24552537705685895,-0.015787139751774835,1850,Comptence
0.14742077902011747,-0.034362007925761745,1860,Comptence
0.10463416182106898,-0.029321855600715794,1870,Comptence
-0.40516549301333954,-0.1420821357187629,1880,Comptence
-0.038467850074456446,0.026076989956486125,1890,Comptence
0.25506029186225404,0.060248792165216065,1900,Comptence
-0.08345387525570219,-0.1289530047710255,1910,Comptence
0.21418285750308824,0.006327646270471542,1920,Comptence
0.4564794132842658,-0.0066850877836835305,1930,Comptence
0.06285524278095468,-0.23617178989175386,1940,Comptence
0.31366570607984035,-0.14460057436225163,1950,Comptence
0.4909124755810518,-0.06825834955137203,1960,Comptence
0.4631237680115362,-0.018662457083955367,1970,Comptence
0.17985005851291005,-0.04130155643481143,1980,Comptence
0.2514003145380062,-0.021200721826039503,1990,Comptence
