Chinese_score,top_k_avg_scores,year,Type
0.131840996419967,-0.18935738439923197,1800,Warmth
-0.10634940413508738,-0.1685155639207544,1810,Warmth
-0.3462111554603231,-0.33285964338875523,1820,Warmth
0.23605126949763888,-0.024680042319800997,1830,Warmth
0.025416898916672356,-0.21218684915063896,1840,Warmth
-0.10079849220375743,-0.19814302186157381,1850,Warmth
0.15165651010485853,-0.14527236525666135,1860,Warmth
0.30594467757332316,-0.17561629122907885,1870,Warmth
0.07778614525356858,-0.1435793627610815,1880,Warmth
0.18471230597624252,-0.13448537509360814,1890,Warmth
-0.14437663443809912,-0.20580514262974609,1900,Warmth
0.2774563360245499,-0.06642832266494367,1910,Warmth
0.013912795054616131,-0.14477156784514605,1920,Warmth
0.1928904942199224,-0.08767853265675263,1930,Warmth
0.45675055642465817,0.06955654820527249,1940,Warmth
0.2720872421294514,-0.02857329673954257,1950,Warmth
0.26703328378400565,-0.09481596882521677,1960,Warmth
0.16175497750977427,-0.19623767475796924,1970,Warmth
0.5548892858905106,-0.06830240015359569,1980,Warmth
0.41673840742503976,-0.08713223219925935,1990,Warmth
