Chinese_score,top_k_avg_scores,year,Type
-0.24308173484558326,-0.19537990362978877,1800,Morality
-0.19928946539018239,-0.2033253733395759,1810,Morality
-0.20692421177283707,-0.23933201149667788,1820,Morality
-0.2308575149610358,-0.2203073212506106,1830,Morality
0.34066370718853073,-0.10880568477930093,1840,Morality
-0.009375952836022761,-0.1340217960133003,1850,Morality
-0.06888184570337683,-0.1626785830434816,1860,Morality
0.38141094211794985,-0.16105893452864048,1870,Morality
-0.09451061825216309,-0.15396981649255229,1880,Morality
-0.33206409064159503,-0.19730594632630058,1890,Morality
-0.22216872452973896,-0.18786300761624622,1900,Morality
-0.00869605855647476,-0.1289074938960338,1910,Morality
0.1118560352229461,-0.13380514773249136,1920,Morality
0.21919072718524155,-0.11326921328494127,1930,Morality
0.005035863257674758,-0.11320369448939412,1940,Morality
-0.24780076996916162,-0.2666221064298648,1950,Morality
-0.17215445076306946,-0.4046624320862241,1960,Morality
-0.12252644259167528,-0.40013508463812536,1970,Morality
0.08065713910724952,-0.28173605488175063,1980,Morality
-0.044635836353675205,-0.29613017091254257,1990,Morality
