Chinese_score,top_k_avg_scores,year,Type
0.1811292632396709,0.05128480423354183,1800,Agency
-0.34462832450138453,0.10532766081470686,1810,Agency
-0.3264864961232168,0.08322465696308101,1820,Agency
-0.23453845134787804,0.04477917429992115,1830,Agency
-0.053088502505550375,0.07564633978225943,1840,Agency
-0.032801293126340905,0.10561680967701076,1850,Agency
0.2131539596944607,-0.010076291332418805,1860,Agency
0.04233925247719529,0.08516261248102287,1870,Agency
-0.4955012164405989,-0.10153151175580942,1880,Agency
-0.10646176621725582,0.0050804413216567375,1890,Agency
0.05858719483306307,0.17522402959452915,1900,Agency
0.030899413892533187,0.08827132858522202,1910,Agency
0.2478188081057347,0.12106593218801125,1920,Agency
0.5091322978815811,0.25210668816560006,1930,Agency
0.5333451242203755,0.257777310662739,1940,Agency
0.5610590339101458,0.31145676509903764,1950,Agency
0.4933810766533255,0.4147638783218144,1960,Agency
0.20199020215130753,0.27338297435613645,1970,Agency
-0.11574292294613041,0.16843028714218697,1980,Agency
0.22440425640969663,0.12271124028817836,1990,Agency
