Chinese_score,top_k_avg_scores,year,Type
-0.24308173484558326,-0.1289001570383686,1800,Morality
-0.19928946539018239,-0.18561937911084261,1810,Morality
-0.20692421177283707,-0.19167186581297727,1820,Morality
-0.2308575149610358,-0.14258324954693985,1830,Morality
0.34066370718853073,-0.06654233358059429,1840,Morality
-0.009375952836022761,-0.10426908117846084,1850,Morality
-0.06888184570337683,-0.1494994538537191,1860,Morality
0.38141094211794985,-0.14075419886051949,1870,Morality
-0.09451061825216309,-0.13006501500801015,1880,Morality
-0.33206409064159503,-0.19700595140115348,1890,Morality
-0.22216872452973896,-0.18135825363233782,1900,Morality
-0.00869605855647476,-0.08608267362658746,1910,Morality
0.1118560352229461,-0.16579924884201064,1920,Morality
0.21919072718524155,-0.08681210563968933,1930,Morality
0.005035863257674758,-0.10248297844890336,1940,Morality
-0.24780076996916162,-0.23281404906618558,1950,Morality
-0.17215445076306946,-0.38831492713839894,1960,Morality
-0.12252644259167528,-0.3894505431166679,1970,Morality
0.08065713910724952,-0.340383109651541,1980,Morality
-0.044635836353675205,-0.3267719431262622,1990,Morality
