Chinese_score,top_k_avg_scores,year,Type
0.131840996419967,-0.22355642460044062,1800,Warmth
-0.10634940413508738,-0.1766241237813124,1810,Warmth
-0.3462111554603231,-0.36925323499393425,1820,Warmth
0.23605126949763888,-0.08074778286139521,1830,Warmth
0.025416898916672356,-0.22926186139348018,1840,Warmth
-0.10079849220375743,-0.2105613273435137,1850,Warmth
0.15165651010485853,-0.13222485098262304,1860,Warmth
0.30594467757332316,-0.17181577534066417,1870,Warmth
0.07778614525356858,-0.146414055701338,1880,Warmth
0.18471230597624252,-0.1236923084683152,1890,Warmth
-0.14437663443809912,-0.21628822320561042,1900,Warmth
0.2774563360245499,-0.08574295240137826,1910,Warmth
0.013912795054616131,-0.1203251534538832,1920,Warmth
0.1928904942199224,-0.11069498324640122,1930,Warmth
0.45675055642465817,0.10599446103088798,1940,Warmth
0.2720872421294514,-0.004122321943543476,1950,Warmth
0.26703328378400565,-0.10318355537941615,1960,Warmth
0.16175497750977427,-0.19067663632411183,1970,Warmth
0.5548892858905106,-0.005616563259182879,1980,Warmth
0.41673840742503976,-0.031868874148396016,1990,Warmth
