Chinese_score,top_k_avg_scores,year,Type
0.3469723861975291,0.32346079546759104,1800,Status
0.05625180593828142,0.36043367066949594,1810,Status
0.2098960603540477,0.41826951893673636,1820,Status
0.26351883706514506,0.5461764175390094,1830,Status
0.38257336235547373,0.2652867729968989,1840,Status
0.5593142626928486,0.3270481187548067,1850,Status
0.8987007391204944,0.6196228229662479,1860,Status
0.8389183737978377,0.5686461277869996,1870,Status
0.010490905667594488,0.2718507164236929,1880,Status
0.9780716310407447,0.6613674635645745,1890,Status
0.8097763442167869,0.7288500289327753,1900,Status
0.802992500344283,0.6920037895640233,1910,Status
0.6684316734686853,0.6443368245790131,1920,Status
0.7985832796252889,0.6384396458595176,1930,Status
1.0085150186932292,0.739416263182302,1940,Status
0.6580183005991335,0.6553446505765478,1950,Status
0.9465320090159339,0.8089746825929003,1960,Status
0.6611557891816952,0.5965564923853865,1970,Status
0.628648887949204,0.35339561747358633,1980,Status
0.9072104150741533,0.5682910247954943,1990,Status
