Chinese_score,top_k_avg_scores,year,Type
0.3879167190429173,0.2811118860192577,1830,Comptence
0.4373497540971574,0.33022295013857694,1840,Comptence
0.6544193882708597,0.6534776195877241,1850,Comptence
0.4483257423617843,0.33646775481099434,1860,Comptence
0.6340291319837705,0.4713389437952119,1870,Comptence
0.6196040939022975,0.533175364500435,1880,Comptence
0.047696724393013895,0.06464948630737224,1890,Comptence
0.49239729462130677,0.32120083759581197,1900,Comptence
0.4380023221193198,0.2926395578356435,1910,Comptence
0.21664871538188055,0.23229251344457322,1920,Comptence
0.4301933043285559,0.1824457951417257,1930,Comptence
0.45737910571815416,0.18951189880334487,1940,Comptence
0.00445059771732857,-0.012999546846065602,1950,Comptence
0.14645325143934787,0.08083655494694213,1960,Comptence
0.47623052724366705,0.26664891122814033,1970,Comptence
0.0579188418719287,-0.04477870825639835,1980,Comptence
0.45022420397253066,0.2040933633771103,1990,Comptence
0.3323893160742415,0.32030092416785694,2000,Comptence
