Chinese_score,top_k_avg_scores,year,Type
0.1783200242267473,0.1906250012506275,1830,Agency
-0.1814491252366038,-0.2000350467484379,1840,Agency
-0.006448560011178688,0.022559407004966073,1850,Agency
0.613547239625804,0.5917877339764714,1860,Agency
0.5802688090338827,0.5285336781169478,1870,Agency
0.46528843589774904,0.6155434540006137,1880,Agency
0.49417318419931167,0.5088729858444293,1890,Agency
0.8009098108128585,0.7300445273283316,1900,Agency
0.3974660271862902,0.6078102456707841,1910,Agency
0.48526088077895024,0.6066337395424778,1920,Agency
0.21776250294985536,0.31659793169412714,1930,Agency
0.44360050486643954,0.43142446137989304,1940,Agency
0.3286932930496401,0.2993354961900827,1950,Agency
0.08698041447372716,0.25463676435363486,1960,Agency
0.384185571483317,0.5156259410739065,1970,Agency
0.44898675369515983,0.583481147476529,1980,Agency
0.5433353920863988,0.49388877939524783,1990,Agency
0.5450859080525956,0.5645395759843113,2000,Agency
