Chinese_score,top_k_avg_scores,year,Type
-0.13519852560994286,-0.17246136920207913,1830,Morality
-0.023537764720310345,-0.05520755638423612,1840,Morality
0.07456027030868395,0.0463308495586646,1850,Morality
0.07038221933123842,0.10911533094090278,1860,Morality
0.035463054426907586,-0.06310676197419024,1870,Morality
-0.205780534701948,0.07021083297377391,1880,Morality
-0.09608402215668765,-0.02026101204374446,1890,Morality
0.18080098075699544,0.15886932310209745,1900,Morality
0.09187537716796589,0.19828208846388953,1910,Morality
-0.1369431759249318,0.049590306090668966,1920,Morality
-0.19371575296234453,-0.175352303141257,1930,Morality
-0.04302735606095772,-0.03585373492331138,1940,Morality
-0.05116641724318183,-0.07969964798151001,1950,Morality
-0.12298134466401012,-0.10474921944831575,1960,Morality
-0.09538706735807066,-0.11873433884520504,1970,Morality
-0.1574935303876673,-0.1654997960296348,1980,Morality
-0.2516648862567972,-0.20479365257486148,1990,Morality
-0.17612273593427377,-0.12019255117533842,2000,Morality
