Chinese_score,top_k_avg_scores,year,Type
0.1941522378994999,0.15888056037902035,1830,Warmth
-0.18990892496162806,-0.1461482275054359,1840,Warmth
0.025019655359210198,0.028743122840953095,1850,Warmth
0.06804158488669736,0.11358102564157609,1860,Warmth
0.04548405524310321,-0.04060271309870616,1870,Warmth
-0.15870837178390987,-0.040787744441133665,1880,Warmth
0.18662161877288588,0.27605428580311636,1890,Warmth
0.13498772781586446,0.27054490105898416,1900,Warmth
0.020226318532101,0.13477852172316096,1910,Warmth
0.038453178906158424,0.10816547598672867,1920,Warmth
-0.17129056988705021,-0.016822931769368152,1930,Warmth
0.15688868358600178,0.01870045265740711,1940,Warmth
-0.1401377857067455,-0.18214805547446686,1950,Warmth
0.0015049494143988397,-0.05590222817330467,1960,Warmth
0.31980845262828944,0.22659628986997926,1970,Warmth
0.3416679262371535,0.1871111270093426,1980,Warmth
0.3573754443684474,0.19864185423592506,1990,Warmth
0.48338484989158903,0.42069494662354,2000,Warmth
