Chinese_score,top_k_avg_scores,year,Type
-0.3849388913790551,-0.2746140557761503,1830,Status
0.17547550298147147,0.012858035414351097,1840,Status
-0.15936712372645107,-0.1608299643948568,1850,Status
0.1525787246516025,-0.010294662710772081,1860,Status
-0.1715680121841819,-0.2985899048006303,1870,Status
1.0197934091136123,0.8435743264855331,1880,Status
-0.043954846654709084,0.035427678902038504,1890,Status
1.1009900229040246,0.9636282389774204,1900,Status
0.47865033460625556,0.5782236946019279,1910,Status
0.8411725209257046,0.6433453769115256,1920,Status
0.4203612757302264,0.419705136949318,1930,Status
0.3700625719104091,0.5295525091020065,1940,Status
0.3636276905360987,0.4683625224711276,1950,Status
0.7053238904503524,0.4972341264401678,1960,Status
0.6726512449179249,0.5664249888673021,1970,Status
0.862568371053197,0.6673889101626447,1980,Status
0.5024674303267126,0.2173642588458321,1990,Status
-0.05257500419957173,0.06760055308925109,2000,Status
