Chinese_score,top_k_avg_scores,year,Type
0.3879167190429173,0.2751572757520471,1830,Comptence
0.4373497540971574,0.335307938152997,1840,Comptence
0.6544193882708597,0.6538590560401369,1850,Comptence
0.4483257423617843,0.33375208329482003,1860,Comptence
0.6340291319837705,0.48962366829622334,1870,Comptence
0.6196040939022975,0.5091414632897098,1880,Comptence
0.047696724393013895,0.04189446552175482,1890,Comptence
0.49239729462130677,0.33053243744652544,1900,Comptence
0.4380023221193198,0.23718184146361387,1910,Comptence
0.21664871538188055,0.16144640389795847,1920,Comptence
0.4301933043285559,0.10667717827443743,1930,Comptence
0.45737910571815416,0.14897665866399365,1940,Comptence
0.00445059771732857,-0.025753907313025515,1950,Comptence
0.14645325143934787,0.06744610213134336,1960,Comptence
0.47623052724366705,0.22558728374155324,1970,Comptence
0.0579188418719287,-0.07696665053224389,1980,Comptence
0.45022420397253066,0.18047994462985428,1990,Comptence
0.3323893160742415,0.2449069304035248,2000,Comptence
