Chinese_score,top_k_avg_scores,year,Type
0.1783200242267473,0.21246780736687126,1830,Agency
-0.1814491252366038,-0.16902986354550045,1840,Agency
-0.006448560011178688,0.05586649301596191,1850,Agency
0.613547239625804,0.5650043250253768,1860,Agency
0.5802688090338827,0.5238542650452743,1870,Agency
0.46528843589774904,0.6280171533504831,1880,Agency
0.49417318419931167,0.5397288143649396,1890,Agency
0.8009098108128585,0.6765875159932843,1900,Agency
0.3974660271862902,0.59251484267502,1910,Agency
0.48526088077895024,0.5446864226475089,1920,Agency
0.21776250294985536,0.29592423827605413,1930,Agency
0.44360050486643954,0.3811467971848658,1940,Agency
0.3286932930496401,0.30113858236408697,1950,Agency
0.08698041447372716,0.19908194422940995,1960,Agency
0.384185571483317,0.4352242018809602,1970,Agency
0.44898675369515983,0.583321770915605,1980,Agency
0.5433353920863988,0.44961003510997927,1990,Agency
0.5450859080525956,0.49734722212227683,2000,Agency
