Chinese_score,top_k_avg_scores,year,Type
0.1783200242267473,0.1812297503303614,1830,Agency
-0.1814491252366038,-0.20318527357713972,1840,Agency
-0.006448560011178688,0.02873702281426118,1850,Agency
0.613547239625804,0.5534971820835171,1860,Agency
0.5802688090338827,0.5145669840746447,1870,Agency
0.46528843589774904,0.6195053920026017,1880,Agency
0.49417318419931167,0.5267863908282456,1890,Agency
0.8009098108128585,0.5953524347378818,1900,Agency
0.3974660271862902,0.6007259986475094,1910,Agency
0.48526088077895024,0.506060812327769,1920,Agency
0.21776250294985536,0.2556589097441683,1930,Agency
0.44360050486643954,0.2807748928893869,1940,Agency
0.3286932930496401,0.18795973173224834,1950,Agency
0.08698041447372716,0.060142360409424604,1960,Agency
0.384185571483317,0.2920109621949858,1970,Agency
0.44898675369515983,0.5638385466412317,1980,Agency
0.5433353920863988,0.34667100606992024,1990,Agency
0.5450859080525956,0.3649156066584821,2000,Agency
