Chinese_score,top_k_avg_scores,year,Type
0.3879167190429173,0.26830497729443586,1830,Comptence
0.4373497540971574,0.3002939729983415,1840,Comptence
0.6544193882708597,0.6014164033464117,1850,Comptence
0.4483257423617843,0.3355518217683498,1860,Comptence
0.6340291319837705,0.4719573256249135,1870,Comptence
0.6196040939022975,0.4488824681822138,1880,Comptence
0.047696724393013895,0.021513873281628473,1890,Comptence
0.49239729462130677,0.3072542112492182,1900,Comptence
0.4380023221193198,0.028960605024134174,1910,Comptence
0.21664871538188055,0.06772172653271835,1920,Comptence
0.4301933043285559,0.04758684945453099,1930,Comptence
0.45737910571815416,0.0762528010195896,1940,Comptence
0.00445059771732857,-0.06307908442007101,1950,Comptence
0.14645325143934787,0.038380236624789094,1960,Comptence
0.47623052724366705,0.1084264019831352,1970,Comptence
0.0579188418719287,-0.18397768964859054,1980,Comptence
0.45022420397253066,0.09021618875172943,1990,Comptence
0.3323893160742415,0.0742861271140995,2000,Comptence
