Chinese_score,top_k_avg_scores,year,Type
0.1941522378994999,0.17035473858606903,1830,Warmth
-0.18990892496162806,-0.11210461712723706,1840,Warmth
0.025019655359210198,0.08933606069446405,1850,Warmth
0.06804158488669736,0.08103441122038842,1860,Warmth
0.04548405524310321,0.008604812504532176,1870,Warmth
-0.15870837178390987,0.10846001570738541,1880,Warmth
0.18662161877288588,0.24549191794240213,1890,Warmth
0.13498772781586446,0.09318857241912581,1900,Warmth
0.020226318532101,0.18376767784629805,1910,Warmth
0.038453178906158424,0.01789916575890384,1920,Warmth
-0.17129056988705021,-0.07947942117081695,1930,Warmth
0.15688868358600178,-0.06284311088890844,1940,Warmth
-0.1401377857067455,-0.08017256973167486,1950,Warmth
0.0015049494143988397,-0.09579757022090915,1960,Warmth
0.31980845262828944,0.1773780838675192,1970,Warmth
0.3416679262371535,0.2006361852393644,1980,Warmth
0.3573754443684474,0.18449068466261312,1990,Warmth
0.48338484989158903,0.42604181411427716,2000,Warmth
