Chinese_score,top_k_avg_scores,year,Type
-0.13519852560994286,-0.15807469305769653,1830,Morality
-0.023537764720310345,-0.012980721090792815,1840,Morality
0.07456027030868395,0.0623639078297023,1850,Morality
0.07038221933123842,0.08800397220513963,1860,Morality
0.035463054426907586,-0.03163457653283847,1870,Morality
-0.205780534701948,-0.031657694471209585,1880,Morality
-0.09608402215668765,-0.009389958960448749,1890,Morality
0.18080098075699544,0.2187492064112625,1900,Morality
0.09187537716796589,0.06053964427597136,1910,Morality
-0.1369431759249318,-0.06532818296515606,1920,Morality
-0.19371575296234453,-0.14599541880815747,1930,Morality
-0.04302735606095772,-0.06949072903369825,1940,Morality
-0.05116641724318183,-0.026410151278772675,1950,Morality
-0.12298134466401012,-0.01882855091451302,1960,Morality
-0.09538706735807066,-0.08360690276217096,1970,Morality
-0.1574935303876673,-0.1898428089338271,1980,Morality
-0.2516648862567972,-0.1816174303230729,1990,Morality
-0.17612273593427377,-0.09787983563992082,2000,Morality
