Chinese_score,top_k_avg_scores,year,Type
-0.3849388913790551,-0.2714365159206889,1830,Status
0.17547550298147147,-0.05187154404187358,1840,Status
-0.15936712372645107,-0.17655841622367802,1850,Status
0.1525787246516025,-0.03332087082465995,1860,Status
-0.1715680121841819,-0.2941427329504169,1870,Status
1.0197934091136123,0.5169795216342082,1880,Status
-0.043954846654709084,-0.004855928596491121,1890,Status
1.1009900229040246,0.5249419282703981,1900,Status
0.47865033460625556,0.23028436774205047,1910,Status
0.8411725209257046,0.1720786454617796,1920,Status
0.4203612757302264,0.0009266392031901938,1930,Status
0.3700625719104091,0.22908921134075294,1940,Status
0.3636276905360987,0.18454607874640377,1950,Status
0.7053238904503524,0.16728378349434767,1960,Status
0.6726512449179249,0.2775978071597772,1970,Status
0.862568371053197,0.2614656068813569,1980,Status
0.5024674303267126,-0.07727341629625939,1990,Status
-0.05257500419957173,-0.2019413900063112,2000,Status
