Chinese_score,top_k_avg_scores,year,Type
0.1941522378994999,0.1723126754375056,1830,Warmth
-0.18990892496162806,-0.09617369352078797,1840,Warmth
0.025019655359210198,0.09138256280871122,1850,Warmth
0.06804158488669736,0.08745971204789729,1860,Warmth
0.04548405524310321,0.02395469713544223,1870,Warmth
-0.15870837178390987,0.06681061852113354,1880,Warmth
0.18662161877288588,0.23901847327477305,1890,Warmth
0.13498772781586446,0.12683382233067653,1900,Warmth
0.020226318532101,0.16738778126926526,1910,Warmth
0.038453178906158424,0.006856697236533394,1920,Warmth
-0.17129056988705021,-0.10201574551475982,1930,Warmth
0.15688868358600178,-0.06556887669360223,1940,Warmth
-0.1401377857067455,-0.02525995565990153,1950,Warmth
0.0015049494143988397,-0.10808461657417871,1960,Warmth
0.31980845262828944,0.1867201828667225,1970,Warmth
0.3416679262371535,0.21985147888093087,1980,Warmth
0.3573754443684474,0.1611658583472521,1990,Warmth
0.48338484989158903,0.42301083208271706,2000,Warmth
