Chinese_score,top_k_avg_scores,year,Type
0.1941522378994999,0.15482780028672857,1830,Warmth
-0.18990892496162806,-0.1561227169792355,1840,Warmth
0.025019655359210198,0.07295960977358809,1850,Warmth
0.06804158488669736,0.09568514176760054,1860,Warmth
0.04548405524310321,-0.005281810346894888,1870,Warmth
-0.15870837178390987,0.06691164125478824,1880,Warmth
0.18662161877288588,0.20758947953291165,1890,Warmth
0.13498772781586446,0.1281591356149507,1900,Warmth
0.020226318532101,0.2246513860626951,1910,Warmth
0.038453178906158424,0.061123541199743496,1920,Warmth
-0.17129056988705021,-0.06242353063064013,1930,Warmth
0.15688868358600178,-0.008995424660867767,1940,Warmth
-0.1401377857067455,-0.09979711977347767,1950,Warmth
0.0015049494143988397,-0.1056275065312554,1960,Warmth
0.31980845262828944,0.22472019062584903,1970,Warmth
0.3416679262371535,0.2224851868623719,1980,Warmth
0.3573754443684474,0.22872683749386327,1990,Warmth
0.48338484989158903,0.41406758592333825,2000,Warmth
